date,cpi,fed_rate,unemployment,oil,gold,dxy,gdp,us10y,vix,gpr,indpro,neworder,cpi_yoy,fed_6m,unemp_6m,oil_yoy,gold_yoy,dxy_yoy,us10y_6m,vix_ratio,gpr_ratio,indpro_yoy,neworder_yoy,cluster,cluster_name,ym,cluster_new,cluster_name_new
2015-02-28,235.342,0.11,5.5,49.7599983215332,1212.5999755859375,95.25,3.11378907834427,2.002000093460083,15.904210492184289,111.92469787597656,102.2335,63754.0,-0.0870314629352053,0.02,-0.5999999999999996,-51.49624710225784,-8.233695082332792,19.3908265948954,-0.3409998416900635,1.090098679985088,1.04889257766679,1.30473816054415,-5.020558965496691,2.0,Disinflation Normal,2015-02,2,Growth Risk-On
2015-03-31,235.976,0.11,5.4,47.59999847412109,1183.0999755859375,98.36000061035156,3.11378907834427,1.934000015258789,14.812727277929133,104.23526763916016,101.8914,65042.0,-0.0220312844238734,0.02,-0.5,-53.14038431177801,-7.81518208821268,22.79650747075852,-0.5739998817443848,1.0154256135449289,0.9888816730531226,-0.002747948362114,-4.934373995147478,2.0,Disinflation Normal,2015-03,2,Growth Risk-On
2015-04-30,236.222,0.12,5.4,59.630001068115234,1182.4000244140625,94.5999984741211,3.11378907834427,2.0460000038146973,13.494761875697543,102.19049072265624,101.3355,64140.0,-0.1040309893939106,0.03,-0.2999999999999998,-40.21455549902735,-8.737260983713746,19.00868161582692,-0.2890000343322754,0.9288097273687675,0.9626569171994488,-0.6444572558062966,-3.403614457831328,2.0,Disinflation Normal,2015-04,2,Growth Risk-On
2015-05-31,237.001,0.12,5.6,60.29999923706055,1189.4000244140625,96.91000366210938,3.11378907834427,2.095000028610229,13.3385000705719,76.2623291015625,100.8883,62567.0,0.0350332182442958,0.03,-0.2000000000000001,-41.29101375274329,-4.511877992405888,20.579818776018087,-0.0989999771118168,0.9135314229611956,0.722472452570318,-1.460487812501221,-5.423626332098863,2.0,Disinflation Normal,2015-05,2,Growth Risk-On
2015-06-30,237.657,0.13,5.3,59.470001220703125,1171.5,95.48999786376952,3.11378907834427,2.3350000381469727,14.33954551003196,85.90596771240234,100.571,63826.0,0.1795718097550525,0.01,-0.2999999999999998,-43.56078611506709,-11.370861195033031,19.6916511968529,0.1649999618530273,0.9666540112074108,0.8221795008088421,-2.106390227283794,-8.430174170038162,2.0,Disinflation Normal,2015-06,2,Growth Risk-On
2015-07-31,238.034,0.13,5.2,47.119998931884766,1094.9000244140625,97.37000274658205,3.11378907834427,2.2049999237060547,14.35272723978216,106.80866241455078,101.2228,63498.0,0.2256861110409458,0.02,-0.5,-52.00163001857882,-14.547726317855346,19.53106290316917,0.5299999713897705,0.9564932767992184,1.0489583190242429,-1.6903126553953207,-5.955360713280711,2.0,Disinflation Normal,2015-07,2,Growth Risk-On
2015-08-31,238.033,0.14,5.1,49.20000076293945,1131.5999755859375,95.9499969482422,3.11378907834427,2.200000047683716,19.42809536343529,82.47853088378906,101.0367,63168.0,0.2413037985344868,0.03,-0.4000000000000003,-48.7286356478295,-11.9925390718973,15.951657943495112,0.1979999542236328,1.2534403484043526,0.8474434226108878,-1.6854337113987985,-7.549102830547671,2.0,Disinflation Normal,2015-08,2,Growth Risk-On
2015-09-30,237.498,0.14,5.0,45.09000015258789,1115.5,96.3499984741211,3.11378907834427,2.059999942779541,24.3771428607759,98.7674560546875,100.7547,63297.0,0.00884296163417,0.03,-0.4000000000000003,-50.53751827422366,-7.847996695580339,12.113097203845635,0.1259999275207519,1.4855938172570682,1.0441211661922989,-2.2407414414912674,-8.912073679666143,2.0,Disinflation Normal,2015-09,2,Growth Risk-On
2015-10-31,237.733,0.12,5.0,46.59000015258789,1141.5,96.9499969482422,3.11378907834427,2.151000022888184,16.789545449343596,91.931884765625,100.2675,63423.0,0.127616560670507,0.0,-0.4000000000000003,-42.15296793769245,-2.5275361799173224,11.59069983099943,0.1050000190734867,1.0296032391721306,0.9648288137981208,-2.72506606749946,-3.621250341914106,2.0,Disinflation Normal,2015-10,2,Growth Risk-On
2015-11-30,238.017,0.12,5.1,41.650001525878906,1065.800048828125,100.16999816894533,3.11378907834427,2.2179999351501465,16.209999990463256,150.71588134765625,99.5298,62071.0,0.4363182169185187,0.0,-0.5,-37.037036182705485,-9.309045855104026,13.365773514051105,0.1229999065399174,0.9800554063709652,1.4950327453650898,-4.033068306068888,-2.705456369421755,2.0,Disinflation Normal,2015-11,2,Growth Risk-On
